name,platform,r-date,score,user score,developer,genre,players,critics,users
Namco Museum,PlayStation2,2001-12-04,72,6.6,MassMedia,Compilation,1-2 ,9,7
X-Men: Mutant Academy 2,PlayStation,2001-09-17,72,8.4,ParadoxDevelopment,Action,1-2 ,12,27
X-Men: Mutant Academy 2,PlayStation,2001-09-17,72,8.4,ParadoxDevelopment,Fighting,1-2 ,12,27
X-Men: Mutant Academy 2,PlayStation,2001-09-17,72,8.4,ParadoxDevelopment,3D,1-2 ,12,27
Anarchy Online,PC,2001-06-26,72,7.2,Funcom,Role-Playing,Massively Multiplayer,11,43
Anarchy Online,PC,2001-06-26,72,7.2,Funcom,Massively Multiplayer Online,Massively Multiplayer,11,43
Anarchy Online,PC,2001-06-26,72,7.2,Funcom,Massively Multiplayer,Massively Multiplayer,11,43
Anarchy Online,PC,2001-06-26,72,7.2,Funcom,Sci-Fi,Massively Multiplayer,11,43
Anarchy Online,PC,2001-06-26,72,7.2,Funcom,Sci-Fi,Massively Multiplayer,11,43
Earthworm Jim,GameBoyAdvance,2001-06-10,72,5.9,GameTitan,Action,1 Player,10,14
Earthworm Jim,GameBoyAdvance,2001-06-10,72,5.9,GameTitan,Platformer,1 Player,10,14
Earthworm Jim,GameBoyAdvance,2001-06-10,72,5.9,GameTitan,2D,1 Player,10,14
Earth Defense Force 5,PlayStation4,2018-12-11,72,7.6,Sandlot,Action,Up to 4 ,43,32
Earth Defense Force 5,PlayStation4,2018-12-11,72,7.6,Sandlot,Shooter,Up to 4 ,43,32
Earth Defense Force 5,PlayStation4,2018-12-11,72,7.6,Sandlot,Third-Person,Up to 4 ,43,32
Earth Defense Force 5,PlayStation4,2018-12-11,72,7.6,Sandlot,Arcade,Up to 4 ,43,32
The Last Tinker: City of Colors,PC,2014-05-12,72,6.8,MimimiProductions,Action,No info,41,32
The Last Tinker: City of Colors,PC,2014-05-12,72,6.8,MimimiProductions,Platformer,No info,41,32
The Last Tinker: City of Colors,PC,2014-05-12,72,6.8,MimimiProductions,3D,No info,41,32
Zombie Army Trilogy,PC,2015-03-06,72,7.1,Rebellion,Sci-Fi,No info,11,68
Zombie Army Trilogy,PC,2015-03-06,72,7.1,Rebellion,Action,No info,11,68
Zombie Army Trilogy,PC,2015-03-06,72,7.1,Rebellion,Shooter,No info,11,68
Zombie Army Trilogy,PC,2015-03-06,72,7.1,Rebellion,Third-Person,No info,11,68
Zombie Army Trilogy,PC,2015-03-06,72,7.1,Rebellion,Arcade,No info,11,68
Flotilla,PC,2010-02-26,72,7.3,BrendonChung,Strategy,No info,7,14
Flotilla,PC,2010-02-26,72,7.3,BrendonChung,Turn-Based,No info,7,14
Flotilla,PC,2010-02-26,72,7.3,BrendonChung,Sci-Fi,No info,7,14
Flotilla,PC,2010-02-26,72,7.3,BrendonChung,General,No info,7,14
Republique,PlayStation4,2016-03-22,72,5.7,"Camouflaj,LLC",Action Adventure,No info,35,39
Republique,PlayStation4,2016-03-22,72,5.7,"Camouflaj,LLC",Linear,No info,35,39
Vampyr,PC,2018-06-04,72,6.8,DONTNODEntertainment,Role-Playing,No Online Multiplayer,35,526
Vampyr,PC,2018-06-04,72,6.8,DONTNODEntertainment,General,No Online Multiplayer,35,526
Vampyr,PC,2018-06-04,72,6.8,DONTNODEntertainment,Action RPG,No Online Multiplayer,35,526
Darksiders II: Deathinitive Edition,PlayStation4,2015-10-30,72,7.3,GunfireGames,Action Adventure,No Online Multiplayer,28,213
Darksiders II: Deathinitive Edition,PlayStation4,2015-10-30,72,7.3,GunfireGames,Open-World,No Online Multiplayer,28,213
Need for Speed: Most Wanted 5-1-0,PSP,2005-11-15,72,7.6,EACanada,Driving,2  Online,21,65
Need for Speed: Most Wanted 5-1-0,PSP,2005-11-15,72,7.6,EACanada,Racing,2  Online,21,65
Need for Speed: Most Wanted 5-1-0,PSP,2005-11-15,72,7.6,EACanada,Simulation,2  Online,21,65
Need for Speed: Most Wanted 5-1-0,PSP,2005-11-15,72,7.6,EACanada,GT / Street,2  Online,21,65
Need for Speed: Most Wanted 5-1-0,PSP,2005-11-15,72,7.6,EACanada,GT / Street,2  Online,21,65
Need for Speed: Most Wanted 5-1-0,PSP,2005-11-15,72,7.6,EACanada,Automobile,2  Online,21,65
Shu,Switch,2018-01-23,72,6.5,CoatsinkSoftware,Action,No Online Multiplayer,24,16
Shu,Switch,2018-01-23,72,6.5,CoatsinkSoftware,Platformer,No Online Multiplayer,24,16
Shu,Switch,2018-01-23,72,6.5,CoatsinkSoftware,2D,No Online Multiplayer,24,16
LEGO Batman: The Videogame,DS,2008-09-23,72,8.0,TTFusion,Action Adventure,No info,16,21
LEGO Batman: The Videogame,DS,2008-09-23,72,8.0,TTFusion,Modern,No info,16,21
LEGO Batman: The Videogame,DS,2008-09-23,72,8.0,TTFusion,General,No info,16,21
LEGO Batman: The Videogame,DS,2008-09-23,72,8.0,TTFusion,Modern,No info,16,21
GreedFall,PC,2019-09-09,72,7.6,Spiders,Role-Playing,No Online Multiplayer,38,465
GreedFall,PC,2019-09-09,72,7.6,Spiders,Action RPG,No Online Multiplayer,38,465
GoldenEye 007: Reloaded,PlayStation3,2011-11-01,72,6.2,"EurocomEntertainmentSoftware,Eurocom",Action,Up to 16 ,38,62
GoldenEye 007: Reloaded,PlayStation3,2011-11-01,72,6.2,"EurocomEntertainmentSoftware,Eurocom",Shooter,Up to 16 ,38,62
GoldenEye 007: Reloaded,PlayStation3,2011-11-01,72,6.2,"EurocomEntertainmentSoftware,Eurocom",Shooter,Up to 16 ,38,62
GoldenEye 007: Reloaded,PlayStation3,2011-11-01,72,6.2,"EurocomEntertainmentSoftware,Eurocom",First-Person,Up to 16 ,38,62
GoldenEye 007: Reloaded,PlayStation3,2011-11-01,72,6.2,"EurocomEntertainmentSoftware,Eurocom",Modern,Up to 16 ,38,62
GoldenEye 007: Reloaded,PlayStation3,2011-11-01,72,6.2,"EurocomEntertainmentSoftware,Eurocom",Modern,Up to 16 ,38,62
GoldenEye 007: Reloaded,PlayStation3,2011-11-01,72,6.2,"EurocomEntertainmentSoftware,Eurocom",Arcade,Up to 16 ,38,62
Mushroom Men: The Spore Wars,Wii,2008-12-02,72,8.8,RedFlyStudio,Action,1-2 ,37,66
Mushroom Men: The Spore Wars,Wii,2008-12-02,72,8.8,RedFlyStudio,Platformer,1-2 ,37,66
Mushroom Men: The Spore Wars,Wii,2008-12-02,72,8.8,RedFlyStudio,Platformer,1-2 ,37,66
Mushroom Men: The Spore Wars,Wii,2008-12-02,72,8.8,RedFlyStudio,3D,1-2 ,37,66
Mushroom Men: The Spore Wars,Wii,2008-12-02,72,8.8,RedFlyStudio,3D,1-2 ,37,66
Rise: Race The Future,Switch,2019-07-22,72,5.7,VD-DEV,Racing,No Online Multiplayer,8,11
Rise: Race The Future,Switch,2019-07-22,72,5.7,VD-DEV,Arcade,No Online Multiplayer,8,11
Rise: Race The Future,Switch,2019-07-22,72,5.7,VD-DEV,Futuristic,No Online Multiplayer,8,11
Planet Alpha,XboxOne,2018-09-04,72,6.9,AdrianLazar,Action,No Online Multiplayer,14,7
Planet Alpha,XboxOne,2018-09-04,72,6.9,AdrianLazar,Platformer,No Online Multiplayer,14,7
Planet Alpha,XboxOne,2018-09-04,72,6.9,AdrianLazar,2D,No Online Multiplayer,14,7
Bad North,Switch,2018-08-20,72,7.0,PlausibleConcept,Action,No Online Multiplayer,10,33
Bad North,Switch,2018-08-20,72,7.0,PlausibleConcept,Strategy,No Online Multiplayer,10,33
Bad North,Switch,2018-08-20,72,7.0,PlausibleConcept,Real-Time,No Online Multiplayer,10,33
Bad North,Switch,2018-08-20,72,7.0,PlausibleConcept,General,No Online Multiplayer,10,33
Far Cry 5: Hours of Darkness,PC,2018-06-05,72,4.3,UbisoftMontreal,Action,No info,7,51
Far Cry 5: Hours of Darkness,PC,2018-06-05,72,4.3,UbisoftMontreal,Shooter,No info,7,51
Far Cry 5: Hours of Darkness,PC,2018-06-05,72,4.3,UbisoftMontreal,First-Person,No info,7,51
Far Cry 5: Hours of Darkness,PC,2018-06-05,72,4.3,UbisoftMontreal,Arcade,No info,7,51
Valkyrie Drive: Bhikkhuni,PlayStationVita,2016-10-11,72,8.1,MarvelousInc.,Action,Up to 4 ,7,22
Valkyrie Drive: Bhikkhuni,PlayStationVita,2016-10-11,72,8.1,MarvelousInc.,Beat-'Em-Up,Up to 4 ,7,22
Valkyrie Drive: Bhikkhuni,PlayStationVita,2016-10-11,72,8.1,MarvelousInc.,2D,Up to 4 ,7,22
Valkyrie Drive: Bhikkhuni,PlayStationVita,2016-10-11,72,8.1,MarvelousInc.,3D,Up to 4 ,7,22
Neon Chrome,XboxOne,2016-05-31,72,7.0,"10tonsEntertainment,10tons",Action,No info,7,9
Neon Chrome,XboxOne,2016-05-31,72,7.0,"10tonsEntertainment,10tons",Shooter,No info,7,9
Neon Chrome,XboxOne,2016-05-31,72,7.0,"10tonsEntertainment,10tons",Shoot-'Em-Up,No info,7,9
Neon Chrome,XboxOne,2016-05-31,72,7.0,"10tonsEntertainment,10tons",Top-Down,No info,7,9
Assassin's Creed Syndicate: Jack the Ripper,PlayStation4,2015-12-15,72,7.0,UbisoftQuebec,Action Adventure,No info,11,65
Assassin's Creed Syndicate: Jack the Ripper,PlayStation4,2015-12-15,72,7.0,UbisoftQuebec,Open-World,No info,11,65
Steel Empire,3DS,2014-07-31,72,7.7,Mebius,Action,No info,8,7
Steel Empire,3DS,2014-07-31,72,7.7,Mebius,Shooter,No info,8,7
Steel Empire,3DS,2014-07-31,72,7.7,Mebius,Scrolling,No info,8,7
Steel Empire,3DS,2014-07-31,72,7.7,Mebius,Shoot-'Em-Up,No info,8,7
Steel Empire,3DS,2014-07-31,72,7.7,Mebius,Vertical,No info,8,7
Steel Empire,3DS,2014-07-31,72,7.7,Mebius,Horizontal,No info,8,7
Tetrobot and Co.,PC,2013-10-22,72,7.6,SwingSwingSubmarine,Miscellaneous,No info,7,20
Tetrobot and Co.,PC,2013-10-22,72,7.6,SwingSwingSubmarine,Puzzle,No info,7,20
Tetrobot and Co.,PC,2013-10-22,72,7.6,SwingSwingSubmarine,Action,No info,7,20
Tetrobot and Co.,PC,2013-10-22,72,7.6,SwingSwingSubmarine,Platformer,No info,7,20
Tetrobot and Co.,PC,2013-10-22,72,7.6,SwingSwingSubmarine,2D,No info,7,20
Call of Duty Classic,Xbox360,2009-12-02,72,7.8,InfinityWard,Action,1-32 ,16,45
Call of Duty Classic,Xbox360,2009-12-02,72,7.8,InfinityWard,Shooter,1-32 ,16,45
Call of Duty Classic,Xbox360,2009-12-02,72,7.8,InfinityWard,Shooter,1-32 ,16,45
Call of Duty Classic,Xbox360,2009-12-02,72,7.8,InfinityWard,First-Person,1-32 ,16,45
Call of Duty Classic,Xbox360,2009-12-02,72,7.8,InfinityWard,Third-Person,1-32 ,16,45
Call of Duty Classic,Xbox360,2009-12-02,72,7.8,InfinityWard,Historic,1-32 ,16,45
Call of Duty Classic,Xbox360,2009-12-02,72,7.8,InfinityWard,Tactical,1-32 ,16,45
Call of Duty Classic,Xbox360,2009-12-02,72,7.8,InfinityWard,Historic,1-32 ,16,45
Call of Duty Classic,Xbox360,2009-12-02,72,7.8,InfinityWard,Arcade,1-32 ,16,45
Skate It,DS,2008-11-19,72,7.8,ExientEntertainment,Sports,2  Online,13,12
Skate It,DS,2008-11-19,72,7.8,ExientEntertainment,Alternative,2  Online,13,12
Skate It,DS,2008-11-19,72,7.8,ExientEntertainment,Individual,2  Online,13,12
Skate It,DS,2008-11-19,72,7.8,ExientEntertainment,Skateboarding,2  Online,13,12
Skate It,DS,2008-11-19,72,7.8,ExientEntertainment,Skateboarding,2  Online,13,12
Skate It,DS,2008-11-19,72,7.8,ExientEntertainment,Skate / Skateboard,2  Online,13,12
Section 8,PlayStation3,2010-03-25,72,7.0,TimeGateStudios,Action,Up to 32 ,11,13
Section 8,PlayStation3,2010-03-25,72,7.0,TimeGateStudios,Shooter,Up to 32 ,11,13
Section 8,PlayStation3,2010-03-25,72,7.0,TimeGateStudios,Shooter,Up to 32 ,11,13
Section 8,PlayStation3,2010-03-25,72,7.0,TimeGateStudios,First-Person,Up to 32 ,11,13
Section 8,PlayStation3,2010-03-25,72,7.0,TimeGateStudios,Sci-Fi,Up to 32 ,11,13
Section 8,PlayStation3,2010-03-25,72,7.0,TimeGateStudios,Sci-Fi,Up to 32 ,11,13
Section 8,PlayStation3,2010-03-25,72,7.0,TimeGateStudios,Arcade,Up to 32 ,11,13
FIFA 07 Soccer,DS,2006-10-03,72,6.2,EACanada,Sports,1 Player,8,9
FIFA 07 Soccer,DS,2006-10-03,72,6.2,EACanada,Traditional,1 Player,8,9
FIFA 07 Soccer,DS,2006-10-03,72,6.2,EACanada,Team,1 Player,8,9
FIFA 07 Soccer,DS,2006-10-03,72,6.2,EACanada,Soccer,1 Player,8,9
FIFA 07 Soccer,DS,2006-10-03,72,6.2,EACanada,Sim,1 Player,8,9
FIFA 07 Soccer,DS,2006-10-03,72,6.2,EACanada,Sim,1 Player,8,9
Roogoo,PC,2008-06-24,72,7.0,SouthPeakGames,Miscellaneous,No info,7,19
Roogoo,PC,2008-06-24,72,7.0,SouthPeakGames,Puzzle,No info,7,19
Roogoo,PC,2008-06-24,72,7.0,SouthPeakGames,Puzzle,No info,7,19
Roogoo,PC,2008-06-24,72,7.0,SouthPeakGames,General,No info,7,19
Roogoo,PC,2008-06-24,72,7.0,SouthPeakGames,Puzzle,No info,7,19
Roogoo,PC,2008-06-24,72,7.0,SouthPeakGames,General,No info,7,19
Dr. Mario Online RX,Wii,2008-05-26,72,8.2,"Arika,Nintendo",Miscellaneous,4  Online,18,20
Dr. Mario Online RX,Wii,2008-05-26,72,8.2,"Arika,Nintendo",Puzzle,4  Online,18,20
Dr. Mario Online RX,Wii,2008-05-26,72,8.2,"Arika,Nintendo",Puzzle,4  Online,18,20
Dr. Mario Online RX,Wii,2008-05-26,72,8.2,"Arika,Nintendo",Puzzle,4  Online,18,20
Dr. Mario Online RX,Wii,2008-05-26,72,8.2,"Arika,Nintendo",Matching,4  Online,18,20
Dr. Mario Online RX,Wii,2008-05-26,72,8.2,"Arika,Nintendo",Matching,4  Online,18,20
Smart as...,PlayStationVita,2012-10-23,72,7.2,XDEV,Miscellaneous,No info,29,48
Smart as...,PlayStationVita,2012-10-23,72,7.2,XDEV,Puzzle,No info,29,48
Smart as...,PlayStationVita,2012-10-23,72,7.2,XDEV,Puzzle,No info,29,48
Smart as...,PlayStationVita,2012-10-23,72,7.2,XDEV,Logic,No info,29,48
Smart as...,PlayStationVita,2012-10-23,72,7.2,XDEV,Logic,No info,29,48
Army of Two,Xbox360,2008-03-06,72,7.5,EAMontreal,Action,Up to 4 ,76,250
Army of Two,Xbox360,2008-03-06,72,7.5,EAMontreal,Shooter,Up to 4 ,76,250
Army of Two,Xbox360,2008-03-06,72,7.5,EAMontreal,Shooter,Up to 4 ,76,250
Army of Two,Xbox360,2008-03-06,72,7.5,EAMontreal,Third-Person,Up to 4 ,76,250
Army of Two,Xbox360,2008-03-06,72,7.5,EAMontreal,Modern,Up to 4 ,76,250
Army of Two,Xbox360,2008-03-06,72,7.5,EAMontreal,Modern,Up to 4 ,76,250
Army of Two,Xbox360,2008-03-06,72,7.5,EAMontreal,Arcade,Up to 4 ,76,250
Need for Speed Heat,PC,2019-11-08,72,5.4,GhostGames,Racing,Up to 16 ,18,299
Need for Speed Heat,PC,2019-11-08,72,5.4,GhostGames,Arcade,Up to 16 ,18,299
Need for Speed Heat,PC,2019-11-08,72,5.4,GhostGames,Automobile,Up to 16 ,18,299
Light Fall,Switch,2018-04-26,72,7.3,BishopGames,Action,No Online Multiplayer,17,12
Light Fall,Switch,2018-04-26,72,7.3,BishopGames,Platformer,No Online Multiplayer,17,12
Light Fall,Switch,2018-04-26,72,7.3,BishopGames,2D,No Online Multiplayer,17,12
Kingdoms and Castles,PC,2017-07-20,72,7.3,"LionShield,LLC",Strategy,No Online Multiplayer,10,24
Kingdoms and Castles,PC,2017-07-20,72,7.3,"LionShield,LLC",Real-Time,No Online Multiplayer,10,24
Kingdoms and Castles,PC,2017-07-20,72,7.3,"LionShield,LLC",General,No Online Multiplayer,10,24
Shadow Warrior 2,PlayStation4,2017-05-19,72,7.2,FlyingWildHog,Action,Up to 4 ,10,73
Shadow Warrior 2,PlayStation4,2017-05-19,72,7.2,FlyingWildHog,Shooter,Up to 4 ,10,73
Shadow Warrior 2,PlayStation4,2017-05-19,72,7.2,FlyingWildHog,First-Person,Up to 4 ,10,73
Shadow Warrior 2,PlayStation4,2017-05-19,72,7.2,FlyingWildHog,Arcade,Up to 4 ,10,73
Dungeons & Dragons Heroes,Xbox,2003-09-17,72,7.8,Atari,Role-Playing,1-4 ,33,24
Dungeons & Dragons Heroes,Xbox,2003-09-17,72,7.8,Atari,Action RPG,1-4 ,33,24
SIMULACRA,PlayStation4,2019-12-03,72,3.3,KaiganGamesOU,Simulation,No Online Multiplayer,8,12
SIMULACRA,PlayStation4,2019-12-03,72,3.3,KaiganGamesOU,Virtual,No Online Multiplayer,8,12
SIMULACRA,PlayStation4,2019-12-03,72,3.3,KaiganGamesOU,Virtual Life,No Online Multiplayer,8,12
PlayerUnknown's Battlegrounds,PlayStation4,2018-12-07,72,3.1,PUBGCorporation,Action,Up to more than 64 ,29,156
PlayerUnknown's Battlegrounds,PlayStation4,2018-12-07,72,3.1,PUBGCorporation,Shooter,Up to more than 64 ,29,156
PlayerUnknown's Battlegrounds,PlayStation4,2018-12-07,72,3.1,PUBGCorporation,First-Person,Up to more than 64 ,29,156
PlayerUnknown's Battlegrounds,PlayStation4,2018-12-07,72,3.1,PUBGCorporation,Tactical,Up to more than 64 ,29,156
Amnesia: Memories,PlayStationVita,2015-08-25,72,7.1,IdeaFactory,Adventure,No Online Multiplayer,8,28
Amnesia: Memories,PlayStationVita,2015-08-25,72,7.1,IdeaFactory,Visual Novel,No Online Multiplayer,8,28
Magicka 2,PlayStation4,2015-05-26,72,6.3,PiecesInteractive,Fantasy,Up to 4 ,18,94
Magicka 2,PlayStation4,2015-05-26,72,6.3,PiecesInteractive,Action Adventure,Up to 4 ,18,94
Magicka 2,PlayStation4,2015-05-26,72,6.3,PiecesInteractive,General,Up to 4 ,18,94
Resident Evil 5,Switch,2019-10-29,72,7.4,Capcom,Action Adventure,Up to 4 ,18,43
Resident Evil 5,Switch,2019-10-29,72,7.4,Capcom,Survival,Up to 4 ,18,43
Cities: Skylines - Snowfall,PC,2016-02-18,72,6.6,ColossalOrder,Strategy,No info,16,29
Cities: Skylines - Snowfall,PC,2016-02-18,72,6.6,ColossalOrder,Management,No info,16,29
Cities: Skylines - Snowfall,PC,2016-02-18,72,6.6,ColossalOrder,Government,No info,16,29
Rail Simulator,PC,2008-01-16,72,6.9,KujuEntertainment,Simulation,1 Player,13,24
Rail Simulator,PC,2008-01-16,72,6.9,KujuEntertainment,Train,1 Player,13,24
Rail Simulator,PC,2008-01-16,72,6.9,KujuEntertainment,Vehicle,1 Player,13,24
Rail Simulator,PC,2008-01-16,72,6.9,KujuEntertainment,Train,1 Player,13,24
Dragon Ball Z: Budokai Tenkaichi,PlayStation2,2005-10-18,72,8.3,Spike,Action,1-2 ,29,86
Dragon Ball Z: Budokai Tenkaichi,PlayStation2,2005-10-18,72,8.3,Spike,Fighting,1-2 ,29,86
Dragon Ball Z: Budokai Tenkaichi,PlayStation2,2005-10-18,72,8.3,Spike,3D,1-2 ,29,86
Marvel vs. Capcom: Infinite,PlayStation4,2017-09-19,72,4.6,Capcom,Action,Up to 8 ,73,243
Marvel vs. Capcom: Infinite,PlayStation4,2017-09-19,72,4.6,Capcom,Fighting,Up to 8 ,73,243
Marvel vs. Capcom: Infinite,PlayStation4,2017-09-19,72,4.6,Capcom,2D,Up to 8 ,73,243
Pac 'n Roll,DS,2005-08-23,72,8.4,Namco,Action,1 Player,35,5
Pac 'n Roll,DS,2005-08-23,72,8.4,Namco,Platformer,1 Player,35,5
Pac 'n Roll,DS,2005-08-23,72,8.4,Namco,Platformer,1 Player,35,5
Pac 'n Roll,DS,2005-08-23,72,8.4,Namco,3D,1 Player,35,5
Pac 'n Roll,DS,2005-08-23,72,8.4,Namco,3D,1 Player,35,5
Dead Rising 2: Off the Record,Xbox360,2011-10-11,72,7.4,CapcomVancouver,Action Adventure,1-2 ,48,69
Dead Rising 2: Off the Record,Xbox360,2011-10-11,72,7.4,CapcomVancouver,Horror,1-2 ,48,69
Dead Rising 2: Off the Record,Xbox360,2011-10-11,72,7.4,CapcomVancouver,Horror,1-2 ,48,69
Dead Rising 2: Off the Record,Xbox360,2011-10-11,72,7.4,CapcomVancouver,Open-World,1-2 ,48,69
MouseCraft,PlayStation4,2014-07-08,72,5.7,CrunchingKoalas,Miscellaneous,No info,12,47
MouseCraft,PlayStation4,2014-07-08,72,5.7,CrunchingKoalas,Puzzle,No info,12,47
MouseCraft,PlayStation4,2014-07-08,72,5.7,CrunchingKoalas,Action,No info,12,47
MouseCraft,PlayStation4,2014-07-08,72,5.7,CrunchingKoalas,General,No info,12,47
Leisure Suit Larry: Wet Dreams Don't Dry,PC,2018-11-07,72,6.5,CrazyBunch,Adventure,No Online Multiplayer,18,53
Leisure Suit Larry: Wet Dreams Don't Dry,PC,2018-11-07,72,6.5,CrazyBunch,Point-and-Click,No Online Multiplayer,18,53
Zanki Zero: Last Beginning,PlayStation4,2019-04-09,72,5.9,SpikeChunsoft,Role-Playing,No Online Multiplayer,26,31
Zanki Zero: Last Beginning,PlayStation4,2019-04-09,72,5.9,SpikeChunsoft,General,No Online Multiplayer,26,31
Dead Rising 4: Frank's Big Package,PlayStation4,2017-12-05,72,5.9,CapcomVancouver,Action Adventure,Up to 4 ,40,61
Dead Rising 4: Frank's Big Package,PlayStation4,2017-12-05,72,5.9,CapcomVancouver,Open-World,Up to 4 ,40,61
The Cave,WiiU,2013-01-22,72,7.2,DoubleFineProductions,Action,No info,8,50
The Cave,WiiU,2013-01-22,72,7.2,DoubleFineProductions,Platformer,No info,8,50
The Cave,WiiU,2013-01-22,72,7.2,DoubleFineProductions,Platformer,No info,8,50
The Cave,WiiU,2013-01-22,72,7.2,DoubleFineProductions,2D,No info,8,50
The Cave,WiiU,2013-01-22,72,7.2,DoubleFineProductions,2D,No info,8,50
Heavy Rain: Move Edition,PlayStation3,2010-09-22,72,8.1,QuanticDream,Miscellaneous,No Online Multiplayer,7,113
Heavy Rain: Move Edition,PlayStation3,2010-09-22,72,8.1,QuanticDream,Adventure,No Online Multiplayer,7,113
Heavy Rain: Move Edition,PlayStation3,2010-09-22,72,8.1,QuanticDream,3D,No Online Multiplayer,7,113
Heavy Rain: Move Edition,PlayStation3,2010-09-22,72,8.1,QuanticDream,Compilation,No Online Multiplayer,7,113
Heavy Rain: Move Edition,PlayStation3,2010-09-22,72,8.1,QuanticDream,Modern,No Online Multiplayer,7,113
Heavy Rain: Move Edition,PlayStation3,2010-09-22,72,8.1,QuanticDream,Third-Person,No Online Multiplayer,7,113
Thrillville: Off the Rails,PSP,2007-10-09,72,1.5,FrontierDevelopments,Strategy,2  Online,7,28
Thrillville: Off the Rails,PSP,2007-10-09,72,1.5,FrontierDevelopments,General,2  Online,7,28
Thrillville: Off the Rails,PSP,2007-10-09,72,1.5,FrontierDevelopments,General,2  Online,7,28
Uru: The Path of the Shell,PC,2004-07-07,72,7.0,CyanWorlds,Adventure,1 Player,9,8
Uru: The Path of the Shell,PC,2004-07-07,72,7.0,CyanWorlds,3D,1 Player,9,8
Uru: The Path of the Shell,PC,2004-07-07,72,7.0,CyanWorlds,First-Person,1 Player,9,8
Uru: The Path of the Shell,PC,2004-07-07,72,7.0,CyanWorlds,Fantasy,1 Player,9,8
Uru: The Path of the Shell,PC,2004-07-07,72,7.0,CyanWorlds,Fantasy,1 Player,9,8
Shrek 2,Xbox,2004-04-28,72,5.6,"Luxoflux,Inc.",Action,1-4 ,31,14
Shrek 2,Xbox,2004-04-28,72,5.6,"Luxoflux,Inc.",Platformer,1-4 ,31,14
Shrek 2,Xbox,2004-04-28,72,5.6,"Luxoflux,Inc.",3D,1-4 ,31,14
